,,,Node1,Node2,Node3,Node4
period1,sc01,t0670, 64.29 ,,,
period1,sc01,t0671, 57.12 ,,,
period1,sc01,t0672, 55 ,,,
period1,sc01,t0673, 50.15 ,,,
period1,sc01,t0674, 49.89 ,,,
period1,sc01,t0675, 47.43 ,,,
period1,sc01,t0676, 45.97 ,,,
period1,sc01,t0677, 49.07 ,,,
period1,sc01,t0678, 56.91 ,,,
period1,sc01,t0679, 66.64 ,,,
period1,sc01,t0680, 67.83 ,,,
period1,sc01,t0681, 68.07 ,,,
period1,sc01,t0682, 67.78 ,,,
period1,sc01,t0683, 66.58 ,,,
period1,sc01,t0684, 64.99 ,,,
period1,sc01,t0685, 62.65 ,,,
period1,sc01,t0686, 57.51 ,,,
period1,sc01,t0687, 57.42 ,,,
period1,sc01,t0688, 59.62 ,,,
period1,sc01,t0689, 64.07 ,,,
period1,sc01,t0690, 65.53 ,,,
period1,sc01,t0691, 67.67 ,,,
period1,sc01,t0692, 65.84 ,,,
period1,sc01,t0693, 60.54 ,,,
period1,sc01,t0694, 59.06 ,,,
period1,sc01,t0695, 52.63 ,,,
period1,sc01,t0696, 48.51 ,,,
period1,sc01,t0697, 46.36 ,,,
period1,sc01,t0698, 45.1 ,,,
period1,sc01,t0699, 42.85 ,,,
period1,sc01,t0700, 42.74 ,,,
period1,sc01,t0701, 46.34 ,,,
period1,sc01,t0702, 52.44 ,,,
period1,sc01,t0703, 64.99 ,,,
period1,sc01,t0704, 68.17 ,,,
period1,sc01,t0705, 68.65 ,,,
period1,sc01,t0706, 68.07 ,,,
period1,sc01,t0707, 68 ,,,
period1,sc01,t0708, 65.48 ,,,
period1,sc01,t0709, 63.65 ,,,
period1,sc01,t0710, 60.47 ,,,
period1,sc01,t0711, 57.88 ,,,
period1,sc01,t0712, 57.72 ,,,
period1,sc01,t0713, 61.6 ,,,
period1,sc01,t0714, 64.01 ,,,
period1,sc01,t0715, 66 ,,,
period1,sc01,t0716, 65.24 ,,,
period1,sc01,t0717, 60.77 ,,,
period1,sc01,t0718, 57.38 ,,,
period1,sc01,t0719, 49.07 ,,,
period1,sc01,t0720, 48.08 ,,,
period1,sc01,t0721, 47.33 ,,,
period1,sc01,t0722, 45.5 ,,,
period1,sc01,t0723, 44.5 ,,,
period1,sc01,t0724, 44.1 ,,,
period1,sc01,t0725, 45 ,,,
period1,sc01,t0726, 46.07 ,,,
period1,sc01,t0727, 53.89 ,,,
period1,sc01,t0728, 63.75 ,,,
period1,sc01,t0729, 65 ,,,
period1,sc01,t0730, 64.93 ,,,
period1,sc01,t0731, 64.07 ,,,
period1,sc01,t0732, 62.01 ,,,
period1,sc01,t0733, 60.1 ,,,
period1,sc01,t0734, 54.48 ,,,
period1,sc01,t0735, 53.95 ,,,
period1,sc01,t0736, 54.78 ,,,
period1,sc01,t0737, 58 ,,,
period1,sc01,t0738, 63.3 ,,,
period1,sc01,t0739, 65.4 ,,,
period1,sc01,t0740, 59.9 ,,,
period1,sc01,t0741, 52.84 ,,,
period1,sc01,t0742, 51.36 ,,,
period1,sc01,t0743, 48.8 ,,,
period1,sc01,t0744, 47.07 ,,,
period1,sc01,t0745, 45.47 ,,,
period1,sc01,t0746, 43.1 ,,,
period1,sc01,t0747, 41.1 ,,,
period1,sc01,t0748, 41.51 ,,,
period1,sc01,t0749, 44.1 ,,,
period1,sc01,t0750, 45.97 ,,,
period1,sc01,t0751, 54.11 ,,,
period1,sc01,t0752, 60.75 ,,,
period1,sc01,t0753, 61.78 ,,,
period1,sc01,t0754, 60.75 ,,,
period1,sc01,t0755, 59.1 ,,,
period1,sc01,t0756, 57.99 ,,,
period1,sc01,t0757, 55.84 ,,,
period1,sc01,t0758, 49.89 ,,,
period1,sc01,t0759, 48.87 ,,,
period1,sc01,t0760, 50 ,,,
period1,sc01,t0761, 52.44 ,,,
period1,sc01,t0762, 58.6 ,,,
period1,sc01,t0763, 62.55 ,,,
period1,sc01,t0764, 62.99 ,,,
period1,sc01,t0765, 57.29 ,,,
period1,sc01,t0766, 54.01 ,,,
period1,sc01,t0767, 49.07 ,,,
period1,sc01,t0768, 42.87 ,,,
period1,sc01,t0769, 38.03 ,,,
period1,sc01,t0770, 30 ,,,
period1,sc01,t0771, 25.07 ,,,
period1,sc01,t0772, 24.72 ,,,
period1,sc01,t0773, 20.45 ,,,
period1,sc01,t0774, 24 ,,,
period1,sc01,t0775, 29.99 ,,,
period1,sc01,t0776, 38.03 ,,,
period1,sc01,t0777, 42.01 ,,,
period1,sc01,t0778, 44.77 ,,,
period1,sc01,t0779, 41.8 ,,,
period1,sc01,t0780, 39.9 ,,,
period1,sc01,t0781, 39.07 ,,,
period1,sc01,t0782, 36.03 ,,,
period1,sc01,t0783, 29.99 ,,,
period1,sc01,t0784, 29.98 ,,,
period1,sc01,t0785, 39.57 ,,,
period1,sc01,t0786, 49.27 ,,,
period1,sc01,t0787, 51.92 ,,,
period1,sc01,t0788, 50.43 ,,,
period1,sc01,t0789, 48.48 ,,,
period1,sc01,t0790, 48.49 ,,,
period1,sc01,t0791, 46.06 ,,,
period1,sc01,t0792, 46.39 ,,,
period1,sc01,t0793, 41.29 ,,,
period1,sc01,t0794, 40.48 ,,,
period1,sc01,t0795, 39 ,,,
period1,sc01,t0796, 38.9 ,,,
period1,sc01,t0797, 38.47 ,,,
period1,sc01,t0798, 39.88 ,,,
period1,sc01,t0799, 40.97 ,,,
period1,sc01,t0800, 43.8 ,,,
period1,sc01,t0801, 47.05 ,,,
period1,sc01,t0802, 49.33 ,,,
period1,sc01,t0803, 51.11 ,,,
period1,sc01,t0804, 50.35 ,,,
period1,sc01,t0805, 47.09 ,,,
period1,sc01,t0806, 45.14 ,,,
period1,sc01,t0807, 44.4 ,,,
period1,sc01,t0808, 45.79 ,,,
period1,sc01,t0809, 51.94 ,,,
period1,sc01,t0810, 59.54 ,,,
period1,sc01,t0811, 63.93 ,,,
period1,sc01,t0812, 63.54 ,,,
period1,sc01,t0813, 63.75 ,,,
period1,sc01,t0814, 59.7 ,,,
period1,sc01,t0815, 49.82 ,,,
period1,sc01,t0816, 48.57 ,,,
period1,sc01,t0817, 45.47 ,,,
period1,sc01,t0818, 41.15 ,,,
period1,sc01,t0819, 39.21 ,,,
period1,sc01,t0820, 38.55 ,,,
period1,sc01,t0821, 43.01 ,,,
period1,sc01,t0822, 49.61 ,,,
period1,sc01,t0823, 64.1 ,,,
period1,sc01,t0824, 64.59 ,,,
period1,sc01,t0825, 66.55 ,,,
period1,sc01,t0826, 66.55 ,,,
period1,sc01,t0827, 65.13 ,,,
period1,sc01,t0828, 63.93 ,,,
period1,sc01,t0829, 63.53 ,,,
period1,sc01,t0830, 62.03 ,,,
period1,sc01,t0831, 61.01 ,,,
period1,sc01,t0832, 61.01 ,,,
period1,sc01,t0833, 63.93 ,,,
period1,sc01,t0834, 69.04 ,,,
period1,sc01,t0835, 70.66 ,,,
period1,sc01,t0836, 69.58 ,,,
period1,sc01,t0837, 68.5 ,,,
period1,sc01,t0838, 66.1 ,,,
period1,sc01,t0839, 63.01 ,,,
period1,sc01,t0840, 58.3 ,,,
period1,sc01,t0841, 54.44 ,,,
period1,sc01,t0842, 51.78 ,,,
period1,sc01,t0843, 48.77 ,,,
period1,sc01,t0844, 48.77 ,,,
period1,sc01,t0845, 49.15 ,,,
period1,sc01,t0846, 59.46 ,,,
period1,sc01,t0847, 64.09 ,,,
period1,sc01,t0848, 68.07 ,,,
period1,sc01,t0849, 68 ,,,
period1,sc01,t0850, 65.79 ,,,
period1,sc01,t0851, 62.85 ,,,
period1,sc01,t0852, 59.35 ,,,
period1,sc01,t0853, 58.18 ,,,
period1,sc01,t0854, 57.96 ,,,
period1,sc01,t0855, 58.04 ,,,
period1,sc01,t0856, 60.35 ,,,
period1,sc01,t0857, 63.06 ,,,
period1,sc01,t0858, 65.79 ,,,
period1,sc01,t0859, 66.83 ,,,
period1,sc01,t0860, 67.5 ,,,
period1,sc01,t0861, 67.1 ,,,
period1,sc01,t0862, 63.75 ,,,
period1,sc01,t0863, 62.51 ,,,
period1,sc01,t0864, 63.25 ,,,
period1,sc01,t0865, 60.5 ,,,
period1,sc01,t0866, 55.07 ,,,
period1,sc01,t0867, 54 ,,,
period1,sc01,t0868, 52.73 ,,,
period1,sc01,t0869, 55.68 ,,,
period1,sc01,t0870, 59.48 ,,,
period1,sc01,t0871, 63 ,,,
period1,sc01,t0872, 65.64 ,,,
period1,sc01,t0873, 66.85 ,,,
period1,sc01,t0874, 66.55 ,,,
period1,sc01,t0875, 64.18 ,,,
period1,sc01,t0876, 63.1 ,,,
period1,sc01,t0877, 61.98 ,,,
period1,sc01,t0878, 57.51 ,,,
period1,sc01,t0879, 55.37 ,,,
period1,sc01,t0880, 56.73 ,,,
period1,sc01,t0881, 60.32 ,,,
period1,sc01,t0882, 63.1 ,,,
period1,sc01,t0883, 66.98 ,,,
period1,sc01,t0884, 67.52 ,,,
period1,sc01,t0885, 66.55 ,,,
period1,sc01,t0886, 63.08 ,,,
period1,sc01,t0887, 61.1 ,,,
period1,sc01,t0888, 52.91 ,,,
period1,sc01,t0889, 48.65 ,,,
period1,sc01,t0890, 45.97 ,,,
period1,sc01,t0891, 45.47 ,,,
period1,sc01,t0892, 43.97 ,,,
period1,sc01,t0893, 45.87 ,,,
period1,sc01,t0894, 50.33 ,,,
period1,sc01,t0895, 61.12 ,,,
period1,sc01,t0896, 62.27 ,,,
period1,sc01,t0897, 63.75 ,,,
period1,sc01,t0898, 64.17 ,,,
period1,sc01,t0899, 62.58 ,,,
period1,sc01,t0900, 62.27 ,,,
period1,sc01,t0901, 62.01 ,,,
period1,sc01,t0902, 56 ,,,
period1,sc01,t0903, 53.51 ,,,
period1,sc01,t0904, 54.72 ,,,
period1,sc01,t0905, 60.86 ,,,
period1,sc01,t0906, 64.21 ,,,
period1,sc01,t0907, 67.2 ,,,
period1,sc01,t0908, 68.07 ,,,
period1,sc01,t0909, 67.55 ,,,
period1,sc01,t0910, 65.69 ,,,
period1,sc01,t0911, 65 ,,,
period1,sc01,t0912, 65 ,,,
period1,sc01,t0913, 61.21 ,,,
period1,sc01,t0914, 52.73 ,,,
period1,sc01,t0915, 51.02 ,,,
period1,sc01,t0916, 49.14 ,,,
period1,sc01,t0917, 49.13 ,,,
period1,sc01,t0918, 53.21 ,,,
period1,sc01,t0919, 61.2 ,,,
period1,sc01,t0920, 64 ,,,
period1,sc01,t0921, 65.01 ,,,
period1,sc01,t0922, 64.01 ,,,
period1,sc01,t0923, 62.04 ,,,
period1,sc01,t0924, 58.88 ,,,
period1,sc01,t0925, 52.73 ,,,
period1,sc01,t0926, 49.14 ,,,
period1,sc01,t0927, 47.53 ,,,
period1,sc01,t0928, 48 ,,,
period1,sc01,t0929, 50 ,,,
period1,sc01,t0930, 54.52 ,,,
period1,sc01,t0931, 62 ,,,
period1,sc01,t0932, 62.41 ,,,
period1,sc01,t0933, 62.01 ,,,
period1,sc01,t0934, 57.7 ,,,
period1,sc01,t0935, 52.73 ,,,
period1,sc01,t0936, 60.02 ,,,
period1,sc01,t0937, 50 ,,,
period1,sc01,t0938, 47.6 ,,,
period1,sc01,t0939, 47.1 ,,,
period1,sc01,t0940, 47.1 ,,,
period1,sc01,t0941, 47.41 ,,,
period1,sc01,t0942, 50.5 ,,,
period1,sc01,t0943, 56.01 ,,,
period1,sc01,t0944, 58.77 ,,,
period1,sc01,t0945, 62.85 ,,,
period1,sc01,t0946, 64.01 ,,,
period1,sc01,t0947, 62.41 ,,,
period1,sc01,t0948, 60.81 ,,,
period1,sc01,t0949, 58.77 ,,,
period1,sc01,t0950, 53.41 ,,,
period1,sc01,t0951, 47.01 ,,,
period1,sc01,t0952, 46.1 ,,,
period1,sc01,t0953, 46.8 ,,,
period1,sc01,t0954, 52.3 ,,,
period1,sc01,t0955, 61.1 ,,,
period1,sc01,t0956, 61.83 ,,,
period1,sc01,t0957, 60.01 ,,,
period1,sc01,t0958, 55 ,,,
period1,sc01,t0959, 47.6 ,,,
period1,sc01,t0960, 41.72 ,,,
period1,sc01,t0961, 31.42 ,,,
period1,sc01,t0962, 25.36 ,,,
period1,sc01,t0963, 17.96 ,,,
period1,sc01,t0964, 15.6 ,,,
period1,sc01,t0965, 19 ,,,
period1,sc01,t0966, 16.2 ,,,
period1,sc01,t0967, 17.54 ,,,
period1,sc01,t0968, 25.3 ,,,
period1,sc01,t0969, 36 ,,,
period1,sc01,t0970, 39.16 ,,,
period1,sc01,t0971, 40.86 ,,,
period1,sc01,t0972, 36.89 ,,,
period1,sc01,t0973, 36.1 ,,,
period1,sc01,t0974, 35 ,,,
period1,sc01,t0975, 31.19 ,,,
period1,sc01,t0976, 32.61 ,,,
period1,sc01,t0977, 39.41 ,,,
period1,sc01,t0978, 49.19 ,,,
period1,sc01,t0979, 62.01 ,,,
period1,sc01,t0980, 65.51 ,,,
period1,sc01,t0981, 66.55 ,,,
period1,sc01,t0982, 65.01 ,,,
period1,sc01,t0983, 59.1 ,,,
period1,sc01,t0984, 45.1 ,,,
period1,sc01,t0985, 42.75 ,,,
period1,sc01,t0986, 41.72 ,,,
period1,sc01,t0987, 42.22 ,,,
period1,sc01,t0988, 42.4 ,,,
period1,sc01,t0989, 43 ,,,
period1,sc01,t0990, 49.96 ,,,
period1,sc01,t0991, 59.23 ,,,
period1,sc01,t0992, 64.03 ,,,
period1,sc01,t0993, 64.89 ,,,
period1,sc01,t0994, 65 ,,,
period1,sc01,t0995, 62.51 ,,,
period1,sc01,t0996, 59.64 ,,,
period1,sc01,t0997, 58.84 ,,,
period1,sc01,t0998, 56.67 ,,,
period1,sc01,t0999, 55.81 ,,,
period1,sc01,t1000, 56.41 ,,,
period1,sc01,t1001, 58.84 ,,,
period1,sc01,t1002, 63.75 ,,,
period1,sc01,t1003, 66.25 ,,,
period1,sc01,t1004, 66.25 ,,,
period1,sc01,t1005, 65.51 ,,,
period1,sc01,t1006, 60.51 ,,,
period1,sc01,t1007, 58.7 ,,,
period1,sc01,t1008, 62.65 ,,,
period1,sc01,t1009, 58.37 ,,,
period1,sc01,t1010, 53.6 ,,,
period1,sc01,t1011, 51.36 ,,,
period1,sc01,t1012, 50 ,,,
period1,sc01,t1013, 53 ,,,
period1,sc01,t1014, 59 ,,,
period1,sc01,t1015, 61.42 ,,,
period1,sc01,t1016, 63.89 ,,,
period1,sc01,t1017, 65.1 ,,,
period1,sc01,t1018, 64.2 ,,,
period1,sc01,t1019, 62.49 ,,,
period1,sc01,t1020, 60.64 ,,,
period1,sc01,t1021, 60.61 ,,,
period1,sc01,t1022, 59 ,,,
period1,sc01,t1023, 57.99 ,,,
period1,sc01,t1024, 58 ,,,
period1,sc01,t1025, 60.29 ,,,
period1,sc01,t1026, 63.75 ,,,
period1,sc01,t1027, 66.1 ,,,
period1,sc01,t1028, 67.1 ,,,
period1,sc01,t1029, 66.25 ,,,
period1,sc01,t1030, 64.5 ,,,
period1,sc01,t1031, 64.18 ,,,
period1,sc01,t1032, 63.93 ,,,
period1,sc01,t1033, 61.59 ,,,
period1,sc01,t1034, 59.57 ,,,
period1,sc01,t1035, 58.11 ,,,
period1,sc01,t1036, 58.32 ,,,
period1,sc01,t1037, 60 ,,,
period1,sc01,t1038, 61 ,,,
period1,sc01,t1039, 64.13 ,,,
period1,sc01,t1040, 65.31 ,,,
period1,sc01,t1041, 65.51 ,,,
period1,sc01,t1042, 65.06 ,,,
period1,sc01,t1043, 63.58 ,,,
period1,sc01,t1044, 61.63 ,,,
period1,sc01,t1045, 60.02 ,,,
period1,sc01,t1046, 59.51 ,,,
period1,sc01,t1047, 58 ,,,
period1,sc01,t1048, 57.01 ,,,
period1,sc01,t1049, 59.2 ,,,
period1,sc01,t1050, 61.52 ,,,
period1,sc01,t1051, 64.2 ,,,
period1,sc01,t1052, 65.21 ,,,
period1,sc01,t1053, 64.2 ,,,
period1,sc01,t1054, 61.63 ,,,
period1,sc01,t1055, 58 ,,,
period1,sc01,t1056, 60.61 ,,,
period1,sc01,t1057, 53.81 ,,,
period1,sc01,t1058, 50.01 ,,,
period1,sc01,t1059, 49.5 ,,,
period1,sc01,t1060, 48 ,,,
period1,sc01,t1061, 49.11 ,,,
period1,sc01,t1062, 55.27 ,,,
period1,sc01,t1063, 60.73 ,,,
period1,sc01,t1064, 63.67 ,,,
period1,sc01,t1065, 62.07 ,,,
period1,sc01,t1066, 60.01 ,,,
period1,sc01,t1067, 56.27 ,,,
period1,sc01,t1068, 54.67 ,,,
period1,sc01,t1069, 53.81 ,,,
period1,sc01,t1070, 51.5 ,,,
period1,sc01,t1071, 51.33 ,,,
period1,sc01,t1072, 52.39 ,,,
period1,sc01,t1073, 55.63 ,,,
period1,sc01,t1074, 60.2 ,,,
period1,sc01,t1075, 62.31 ,,,
period1,sc01,t1076, 63.01 ,,,
period1,sc01,t1077, 62.65 ,,,
period1,sc01,t1078, 60.29 ,,,
period1,sc01,t1079, 56.28 ,,,
period1,sc01,t1080, 49.11 ,,,
period1,sc01,t1081, 46.94 ,,,
period1,sc01,t1082, 45.57 ,,,
period1,sc01,t1083, 45.57 ,,,
period1,sc01,t1084, 46 ,,,
period1,sc01,t1085, 46.57 ,,,
period1,sc01,t1086, 52.98 ,,,
period1,sc01,t1087, 59.98 ,,,
period1,sc01,t1088, 61.73 ,,,
period1,sc01,t1089, 60.4 ,,,
period1,sc01,t1090, 60.13 ,,,
period1,sc01,t1091, 58.61 ,,,
period1,sc01,t1092, 57.47 ,,,
period1,sc01,t1093, 57.02 ,,,
period1,sc01,t1094, 55.23 ,,,
period1,sc01,t1095, 54.53 ,,,
period1,sc01,t1096, 54.53 ,,,
period1,sc01,t1097, 55.86 ,,,
period1,sc01,t1098, 59.1 ,,,
period1,sc01,t1099, 61.41 ,,,
period1,sc01,t1100, 62 ,,,
period1,sc01,t1101, 60.94 ,,,
period1,sc01,t1102, 58.2 ,,,
period1,sc01,t1103, 57 ,,,
period1,sc01,t1104, 60.01 ,,,
period1,sc01,t1105, 56.41 ,,,
period1,sc01,t1106, 50 ,,,
period1,sc01,t1107, 49.11 ,,,
period1,sc01,t1108, 48 ,,,
period1,sc01,t1109, 47.38 ,,,
period1,sc01,t1110, 48.25 ,,,
period1,sc01,t1111, 50 ,,,
period1,sc01,t1112, 49.11 ,,,
period1,sc01,t1113, 54.6 ,,,
period1,sc01,t1114, 58.1 ,,,
period1,sc01,t1115, 53.01 ,,,
period1,sc01,t1116, 50 ,,,
period1,sc01,t1117, 50 ,,,
period1,sc01,t1118, 46.97 ,,,
period1,sc01,t1119, 44.39 ,,,
period1,sc01,t1120, 43.39 ,,,
period1,sc01,t1121, 46.83 ,,,
period1,sc01,t1122, 52.38 ,,,
period1,sc01,t1123, 56.41 ,,,
period1,sc01,t1124, 58.51 ,,,
period1,sc01,t1125, 55.13 ,,,
period1,sc01,t1126, 51.46 ,,,
period1,sc01,t1127, 49.11 ,,,
period1,sc01,t1128, 45.87 ,,,
period1,sc01,t1129, 41.57 ,,,
period1,sc01,t1130, 37.6 ,,,
period1,sc01,t1131, 36.27 ,,,
period1,sc01,t1132, 36.13 ,,,
period1,sc01,t1133, 36.74 ,,,
period1,sc01,t1134, 38 ,,,
period1,sc01,t1135, 41.31 ,,,
period1,sc01,t1136, 42.02 ,,,
period1,sc01,t1137, 44.87 ,,,
period1,sc01,t1138, 51 ,,,
period1,sc01,t1139, 49.11 ,,,
period1,sc01,t1140, 46 ,,,
period1,sc01,t1141, 48.39 ,,,
period1,sc01,t1142, 45.87 ,,,
period1,sc01,t1143, 43.37 ,,,
period1,sc01,t1144, 43.13 ,,,
period1,sc01,t1145, 44.99 ,,,
period1,sc01,t1146, 53 ,,,
period1,sc01,t1147, 60.02 ,,,
period1,sc01,t1148, 61.41 ,,,
period1,sc01,t1149, 62 ,,,
period1,sc01,t1150, 60.81 ,,,
period1,sc01,t1151, 59.5 ,,,
period1,sc01,t1152, 51.46 ,,,
period1,sc01,t1153, 46.43 ,,,
period1,sc01,t1154, 45.5 ,,,
period1,sc01,t1155, 45.5 ,,,
period1,sc01,t1156, 45.37 ,,,
period1,sc01,t1157, 45.7 ,,,
period1,sc01,t1158, 55 ,,,
period1,sc01,t1159, 58.63 ,,,
period1,sc01,t1160, 59.98 ,,,
period1,sc01,t1161, 61.01 ,,,
period1,sc01,t1162, 61.2 ,,,
period1,sc01,t1163, 60.49 ,,,
period1,sc01,t1164, 60.02 ,,,
period1,sc01,t1165, 59.93 ,,,
period1,sc01,t1166, 58.43 ,,,
period1,sc01,t1167, 58.26 ,,,
period1,sc01,t1168, 58.35 ,,,
period1,sc01,t1169, 58.83 ,,,
period1,sc01,t1170, 59.44 ,,,
period1,sc01,t1171, 60.95 ,,,
period1,sc01,t1172, 62 ,,,
period1,sc01,t1173, 60.61 ,,,
period1,sc01,t1174, 58.83 ,,,
period1,sc01,t1175, 58.53 ,,,
period1,sc01,t1176, 58.63 ,,,
period1,sc01,t1177, 57.91 ,,,
period1,sc01,t1178, 52.6 ,,,
period1,sc01,t1179, 52.6 ,,,
period1,sc01,t1180, 52.6 ,,,
period1,sc01,t1181, 56.41 ,,,
period1,sc01,t1182, 58.53 ,,,
period1,sc01,t1183, 60.49 ,,,
period1,sc01,t1184, 61.13 ,,,
period1,sc01,t1185, 61.98 ,,,
period1,sc01,t1186, 61.35 ,,,
period1,sc01,t1187, 60.49 ,,,
period1,sc01,t1188, 60.16 ,,,
period1,sc01,t1189, 59.5 ,,,
period1,sc01,t1190, 58.53 ,,,
period1,sc01,t1191, 58.2 ,,,
period1,sc01,t1192, 58.13 ,,,
period1,sc01,t1193, 58.54 ,,,
period1,sc01,t1194, 60.03 ,,,
period1,sc01,t1195, 61.21 ,,,
period1,sc01,t1196, 62.25 ,,,
period1,sc01,t1197, 61.52 ,,,
period1,sc01,t1198, 60.38 ,,,
period1,sc01,t1199, 60.18 ,,,
period1,sc01,t1200, 59.44 ,,,
period1,sc01,t1201, 58.2 ,,,
period1,sc01,t1202, 56.09 ,,,
period1,sc01,t1203, 54 ,,,
period1,sc01,t1204, 53.1 ,,,
period1,sc01,t1205, 54.6 ,,,
period1,sc01,t1206, 56.66 ,,,
period1,sc01,t1207, 59.47 ,,,
period1,sc01,t1208, 60.05 ,,,
period1,sc01,t1209, 60.49 ,,,
period1,sc01,t1210, 59.51 ,,,
period1,sc01,t1211, 58.32 ,,,
period1,sc01,t1212, 57.85 ,,,
period1,sc01,t1213, 56.47 ,,,
period1,sc01,t1214, 54.81 ,,,
period1,sc01,t1215, 54.01 ,,,
period1,sc01,t1216, 54.17 ,,,
period1,sc01,t1217, 56.1 ,,,
period1,sc01,t1218, 58.09 ,,,
period1,sc01,t1219, 60.49 ,,,
period1,sc01,t1220, 61.11 ,,,
period1,sc01,t1221, 60.52 ,,,
period1,sc01,t1222, 58.87 ,,,
period1,sc01,t1223, 57.77 ,,,
period1,sc01,t1224, 58.35 ,,,
period1,sc01,t1225, 54.84 ,,,
period1,sc01,t1226, 50.09 ,,,
period1,sc01,t1227, 48.94 ,,,
period1,sc01,t1228, 47.67 ,,,
period1,sc01,t1229, 48.85 ,,,
period1,sc01,t1230, 51.45 ,,,
period1,sc01,t1231, 58 ,,,
period1,sc01,t1232, 59 ,,,
period1,sc01,t1233, 59.14 ,,,
period1,sc01,t1234, 58.51 ,,,
period1,sc01,t1235, 56.11 ,,,
period1,sc01,t1236, 53.99 ,,,
period1,sc01,t1237, 51.15 ,,,
period1,sc01,t1238, 50 ,,,
period1,sc01,t1239, 49.83 ,,,
period1,sc01,t1240, 50.42 ,,,
period1,sc01,t1241, 52.77 ,,,
period1,sc01,t1242, 57.15 ,,,
period1,sc01,t1243, 60.49 ,,,
period1,sc01,t1244, 61.21 ,,,
period1,sc01,t1245, 60.52 ,,,
period1,sc01,t1246, 58.83 ,,,
period1,sc01,t1247, 57.01 ,,,
period1,sc01,t1248, 55.06 ,,,
period1,sc01,t1249, 49.1 ,,,
period1,sc01,t1250, 46.63 ,,,
period1,sc01,t1251, 46.02 ,,,
period1,sc01,t1252, 45.52 ,,,
period1,sc01,t1253, 46.87 ,,,
period1,sc01,t1254, 50.89 ,,,
period1,sc01,t1255, 57.01 ,,,
period1,sc01,t1256, 58.02 ,,,
period1,sc01,t1257, 58.02 ,,,
period1,sc01,t1258, 56.88 ,,,
period1,sc01,t1259, 54.99 ,,,
period1,sc01,t1260, 53.91 ,,,
period1,sc01,t1261, 52.05 ,,,
period1,sc01,t1262, 49.99 ,,,
period1,sc01,t1263, 49.1 ,,,
period1,sc01,t1264, 49.59 ,,,
period1,sc01,t1265, 52.59 ,,,
period1,sc01,t1266, 56.11 ,,,
period1,sc01,t1267, 59.02 ,,,
period1,sc01,t1268, 59.93 ,,,
period1,sc01,t1269, 59.01 ,,,
period1,sc01,t1270, 57.31 ,,,
period1,sc01,t1271, 55.01 ,,,
period1,sc01,t1272, 55.54 ,,,
period1,sc01,t1273, 50.9 ,,,
period1,sc01,t1274, 48.58 ,,,
period1,sc01,t1275, 47 ,,,
period1,sc01,t1276, 46.87 ,,,
period1,sc01,t1277, 46.87 ,,,
period1,sc01,t1278, 47.5 ,,,
period1,sc01,t1279, 50.9 ,,,
period1,sc01,t1280, 50.43 ,,,
period1,sc01,t1281, 55.51 ,,,
period1,sc01,t1282, 56.1 ,,,
period1,sc01,t1283, 55.55 ,,,
period1,sc01,t1284, 53.84 ,,,
period1,sc01,t1285, 52.99 ,,,
period1,sc01,t1286, 50.03 ,,,
period1,sc01,t1287, 47.5 ,,,
period1,sc01,t1288, 46.88 ,,,
period1,sc01,t1289, 48 ,,,
period1,sc01,t1290, 52.07 ,,,
period1,sc01,t1291, 56.11 ,,,
period1,sc01,t1292, 57.24 ,,,
period1,sc01,t1293, 56.64 ,,,
period1,sc01,t1294, 55.96 ,,,
period1,sc01,t1295, 53.55 ,,,
period1,sc01,t1296, 56.03 ,,,
period1,sc01,t1297, 51 ,,,
period1,sc01,t1298, 48 ,,,
period1,sc01,t1299, 46.87 ,,,
period1,sc01,t1300, 45.01 ,,,
period1,sc01,t1301, 45 ,,,
period1,sc01,t1302, 46.36 ,,,
period1,sc01,t1303, 46.36 ,,,
period1,sc01,t1304, 46.36 ,,,
period1,sc01,t1305, 51 ,,,
period1,sc01,t1306, 54 ,,,
period1,sc01,t1307, 52.01 ,,,
period1,sc01,t1308, 50 ,,,
period1,sc01,t1309, 50.9 ,,,
period1,sc01,t1310, 50 ,,,
period1,sc01,t1311, 46.88 ,,,
period1,sc01,t1312, 45.99 ,,,
period1,sc01,t1313, 46.88 ,,,
period1,sc01,t1314, 52.01 ,,,
period1,sc01,t1315, 58.88 ,,,
period1,sc01,t1316, 59.75 ,,,
period1,sc01,t1317, 60.15 ,,,
period1,sc01,t1318, 59.55 ,,,
period1,sc01,t1319, 57 ,,,
period1,sc01,t1320, 53.55 ,,,
period1,sc01,t1321, 49 ,,,
period1,sc01,t1322, 46.87 ,,,
period1,sc01,t1323, 46.36 ,,,
period1,sc01,t1324, 46.36 ,,,
period1,sc01,t1325, 47.01 ,,,
period1,sc01,t1326, 55.62 ,,,
period1,sc01,t1327, 58.63 ,,,
period1,sc01,t1328, 59.7 ,,,
period1,sc01,t1329, 59.75 ,,,
period1,sc01,t1330, 59.09 ,,,
period1,sc01,t1331, 57.5 ,,,
period1,sc01,t1332, 56.94 ,,,
period1,sc01,t1333, 56.94 ,,,
period1,sc01,t1334, 56.03 ,,,
period1,sc01,t1335, 55 ,,,
period1,sc01,t1336, 55 ,,,
period1,sc01,t1337, 56.03 ,,,
period1,sc01,t1338, 57.25 ,,,
period1,sc01,t1339, 59.93 ,,,
period1,sc01,t1340, 60.6 ,,,
period1,sc01,t1341, 60.15 ,,,
