Period,Scenario,LoadLevel,Node,Component,Date,tH2
period1,sc01,t0086,Node2,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,HNS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,HydrogenDemand,2024-09-20 01:29:00,-0.0
period1,sc01,t0086,Node2,HydrogenBuy,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node2,HydrogenSell,2024-09-20 01:29:00,-0.0
period1,sc01,t0086,Node2,HydrogenFlowOut,2024-09-20 01:29:00,-0.14012792459181972
period1,sc01,t0086,Node2,HydrogenFlowIn,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,HNS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,HydrogenDemand,2024-09-20 01:29:00,-0.0
period1,sc01,t0086,Node3,HydrogenBuy,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node3,HydrogenSell,2024-09-20 01:29:00,-0.0
period1,sc01,t0086,Node3,HydrogenFlowOut,2024-09-20 01:29:00,-0.14012792459181972
period1,sc01,t0086,Node3,HydrogenFlowIn,2024-09-20 01:29:00,0.14012792459181972
period1,sc01,t0086,Node4,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,BESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,Electrolyzer,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,H2ESS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,Wind,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,HNS,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,HydrogenDemand,2024-09-20 01:29:00,-0.14012792459181972
period1,sc01,t0086,Node4,HydrogenBuy,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,HydrogenSell,2024-09-20 01:29:00,-0.0
period1,sc01,t0086,Node4,HydrogenFlowOut,2024-09-20 01:29:00,0.0
period1,sc01,t0086,Node4,HydrogenFlowIn,2024-09-20 01:29:00,0.14012792459181972
period1,sc01,t0087,Node1,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,HNS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,HydrogenDemand,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node1,HydrogenBuy,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,HydrogenSell,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node1,HydrogenFlowOut,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node1,HydrogenFlowIn,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,Electrolyzer,2024-09-20 02:29:00,0.14012792459181972
period1,sc01,t0087,Node2,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,HNS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,HydrogenDemand,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node2,HydrogenBuy,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node2,HydrogenSell,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node2,HydrogenFlowOut,2024-09-20 02:29:00,-0.14012792459181972
period1,sc01,t0087,Node2,HydrogenFlowIn,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,HNS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,HydrogenDemand,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node3,HydrogenBuy,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node3,HydrogenSell,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node3,HydrogenFlowOut,2024-09-20 02:29:00,-0.14012792459181972
period1,sc01,t0087,Node3,HydrogenFlowIn,2024-09-20 02:29:00,0.14012792459181972
period1,sc01,t0087,Node4,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,BESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,Electrolyzer,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,H2ESS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,Wind,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,HNS,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,HydrogenDemand,2024-09-20 02:29:00,-0.14012792459181972
period1,sc01,t0087,Node4,HydrogenBuy,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,HydrogenSell,2024-09-20 02:29:00,-0.0
period1,sc01,t0087,Node4,HydrogenFlowOut,2024-09-20 02:29:00,0.0
period1,sc01,t0087,Node4,HydrogenFlowIn,2024-09-20 02:29:00,0.14012792459181972
period1,sc01,t0088,Node1,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,HNS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,HydrogenDemand,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node1,HydrogenBuy,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,HydrogenSell,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node1,HydrogenFlowOut,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node1,HydrogenFlowIn,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,Electrolyzer,2024-09-20 03:29:00,0.14012792459181972
period1,sc01,t0088,Node2,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,HNS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,HydrogenDemand,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node2,HydrogenBuy,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node2,HydrogenSell,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node2,HydrogenFlowOut,2024-09-20 03:29:00,-0.14012792459181972
period1,sc01,t0088,Node2,HydrogenFlowIn,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,HNS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,HydrogenDemand,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node3,HydrogenBuy,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node3,HydrogenSell,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node3,HydrogenFlowOut,2024-09-20 03:29:00,-0.14012792459181972
period1,sc01,t0088,Node3,HydrogenFlowIn,2024-09-20 03:29:00,0.14012792459181972
period1,sc01,t0088,Node4,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,BESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,Electrolyzer,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,H2ESS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,Wind,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,HNS,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,HydrogenDemand,2024-09-20 03:29:00,-0.14012792459181972
period1,sc01,t0088,Node4,HydrogenBuy,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,HydrogenSell,2024-09-20 03:29:00,-0.0
period1,sc01,t0088,Node4,HydrogenFlowOut,2024-09-20 03:29:00,0.0
period1,sc01,t0088,Node4,HydrogenFlowIn,2024-09-20 03:29:00,0.14012792459181972
period1,sc01,t0089,Node1,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,HNS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,HydrogenDemand,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node1,HydrogenBuy,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,HydrogenSell,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node1,HydrogenFlowOut,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node1,HydrogenFlowIn,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,Electrolyzer,2024-09-20 04:29:00,0.14012792459181972
period1,sc01,t0089,Node2,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,HNS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,HydrogenDemand,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node2,HydrogenBuy,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node2,HydrogenSell,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node2,HydrogenFlowOut,2024-09-20 04:29:00,-0.14012792459181972
period1,sc01,t0089,Node2,HydrogenFlowIn,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,HNS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,HydrogenDemand,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node3,HydrogenBuy,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node3,HydrogenSell,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node3,HydrogenFlowOut,2024-09-20 04:29:00,-0.14012792459181972
period1,sc01,t0089,Node3,HydrogenFlowIn,2024-09-20 04:29:00,0.14012792459181972
period1,sc01,t0089,Node4,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,BESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,Electrolyzer,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,H2ESS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,Wind,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,HNS,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,HydrogenDemand,2024-09-20 04:29:00,-0.14012792459181972
period1,sc01,t0089,Node4,HydrogenBuy,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,HydrogenSell,2024-09-20 04:29:00,-0.0
period1,sc01,t0089,Node4,HydrogenFlowOut,2024-09-20 04:29:00,0.0
period1,sc01,t0089,Node4,HydrogenFlowIn,2024-09-20 04:29:00,0.14012792459181972
period1,sc01,t0090,Node1,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,HNS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,HydrogenDemand,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node1,HydrogenBuy,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,HydrogenSell,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node1,HydrogenFlowOut,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node1,HydrogenFlowIn,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,Electrolyzer,2024-09-20 05:29:00,0.14012792459181972
period1,sc01,t0090,Node2,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,HNS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,HydrogenDemand,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node2,HydrogenBuy,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node2,HydrogenSell,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node2,HydrogenFlowOut,2024-09-20 05:29:00,-0.14012792459181972
period1,sc01,t0090,Node2,HydrogenFlowIn,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,HNS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,HydrogenDemand,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node3,HydrogenBuy,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node3,HydrogenSell,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node3,HydrogenFlowOut,2024-09-20 05:29:00,-0.14012792459181972
period1,sc01,t0090,Node3,HydrogenFlowIn,2024-09-20 05:29:00,0.14012792459181972
period1,sc01,t0090,Node4,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,BESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,Electrolyzer,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,H2ESS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,Wind,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,HNS,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,HydrogenDemand,2024-09-20 05:29:00,-0.14012792459181972
period1,sc01,t0090,Node4,HydrogenBuy,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,HydrogenSell,2024-09-20 05:29:00,-0.0
period1,sc01,t0090,Node4,HydrogenFlowOut,2024-09-20 05:29:00,0.0
period1,sc01,t0090,Node4,HydrogenFlowIn,2024-09-20 05:29:00,0.14012792459181972
period1,sc01,t0091,Node1,BESS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,Electrolyzer,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,H2ESS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,Wind,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,BESS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,Electrolyzer,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,H2ESS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,Wind,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,BESS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,Electrolyzer,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,H2ESS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,Wind,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,HNS,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,HydrogenDemand,2024-09-20 06:29:00,-0.0
period1,sc01,t0091,Node1,HydrogenBuy,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,HydrogenSell,2024-09-20 06:29:00,-0.0
period1,sc01,t0091,Node1,HydrogenFlowOut,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node1,HydrogenFlowIn,2024-09-20 06:29:00,0.0
period1,sc01,t0091,Node2,BESS,2024-09-20 06:29:00,0.0
