Period,Scenario,LoadLevel,Node,Component,Date,MWh
period1,sc01,t8481,Node1,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,ENS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,ElectricityDemand,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node1,ElectricityBuy,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node1,ElectricitySell,2024-12-19 09:39:00,-30.1629611650485
period1,sc01,t8481,Node1,PowerFlowOut,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node1,PowerFlowIn,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,ENS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,ElectricityDemand,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node2,ElectricityBuy,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node2,ElectricitySell,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node2,PowerFlowOut,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node2,PowerFlowIn,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,ENS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,ElectricityDemand,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node3,ElectricityBuy,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,ElectricitySell,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node3,PowerFlowOut,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node3,PowerFlowIn,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,BESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Electrolyzer,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,H2ESS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,Wind,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,ENS,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,ElectricityDemand,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node4,ElectricityBuy,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,ElectricitySell,2024-12-19 09:39:00,-0.0
period1,sc01,t8481,Node4,PowerFlowOut,2024-12-19 09:39:00,0.0
period1,sc01,t8481,Node4,PowerFlowIn,2024-12-19 09:39:00,0.0
period1,sc01,t8482,Node1,BESS,2024-12-19 10:39:00,5.0
period1,sc01,t8482,Node1,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Wind,2024-12-19 10:39:00,30.1629611650485
period1,sc01,t8482,Node1,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,ENS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,ElectricityDemand,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node1,ElectricityBuy,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node1,ElectricitySell,2024-12-19 10:39:00,-35.1629611650485
period1,sc01,t8482,Node1,PowerFlowOut,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node1,PowerFlowIn,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,ENS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,ElectricityDemand,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node2,ElectricityBuy,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node2,ElectricitySell,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node2,PowerFlowOut,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node2,PowerFlowIn,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,ENS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,ElectricityDemand,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node3,ElectricityBuy,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,ElectricitySell,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node3,PowerFlowOut,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node3,PowerFlowIn,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,BESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Electrolyzer,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,H2ESS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,Wind,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,ENS,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,ElectricityDemand,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node4,ElectricityBuy,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,ElectricitySell,2024-12-19 10:39:00,-0.0
period1,sc01,t8482,Node4,PowerFlowOut,2024-12-19 10:39:00,0.0
period1,sc01,t8482,Node4,PowerFlowIn,2024-12-19 10:39:00,0.0
period1,sc01,t8483,Node1,BESS,2024-12-19 11:39:00,4.999999999999999
period1,sc01,t8483,Node1,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Wind,2024-12-19 11:39:00,30.1629611650485
period1,sc01,t8483,Node1,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,ENS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,ElectricityDemand,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node1,ElectricityBuy,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node1,ElectricitySell,2024-12-19 11:39:00,-35.1629611650485
period1,sc01,t8483,Node1,PowerFlowOut,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node1,PowerFlowIn,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,ENS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,ElectricityDemand,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node2,ElectricityBuy,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node2,ElectricitySell,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node2,PowerFlowOut,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node2,PowerFlowIn,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,ENS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,ElectricityDemand,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node3,ElectricityBuy,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,ElectricitySell,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node3,PowerFlowOut,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node3,PowerFlowIn,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,BESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Electrolyzer,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,H2ESS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,Wind,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,ENS,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,ElectricityDemand,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node4,ElectricityBuy,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,ElectricitySell,2024-12-19 11:39:00,-0.0
period1,sc01,t8483,Node4,PowerFlowOut,2024-12-19 11:39:00,0.0
period1,sc01,t8483,Node4,PowerFlowIn,2024-12-19 11:39:00,0.0
period1,sc01,t8484,Node1,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Wind,2024-12-19 12:39:00,30.1629611650485
period1,sc01,t8484,Node1,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,ENS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,ElectricityDemand,2024-12-19 12:39:00,-0.0
period1,sc01,t8484,Node1,ElectricityBuy,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node1,ElectricitySell,2024-12-19 12:39:00,-30.1629611650485
period1,sc01,t8484,Node1,PowerFlowOut,2024-12-19 12:39:00,-0.0
period1,sc01,t8484,Node1,PowerFlowIn,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,ENS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,ElectricityDemand,2024-12-19 12:39:00,-0.0
period1,sc01,t8484,Node2,ElectricityBuy,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node2,ElectricitySell,2024-12-19 12:39:00,-0.0
period1,sc01,t8484,Node2,PowerFlowOut,2024-12-19 12:39:00,-0.0
period1,sc01,t8484,Node2,PowerFlowIn,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,H2ESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,Wind,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,BESS,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,Electrolyzer,2024-12-19 12:39:00,0.0
period1,sc01,t8484,Node3,H2ESS,2024-12-19 12:39:00,0.0
