,,,SolarPV_01,Wind_01,BESS_01,AEL_01,PEMEL_01
period1,sc01,t2242, 5.4799899625 , 1.21747572815534 ,,,
period1,sc01,t2243, 7.4464309925 , 2.13058252427184 ,,,
period1,sc01,t2244, 8.6840449175 , 3.73359223300971 ,,,
period1,sc01,t2245, 9.1436726275 , 5.96563106796117 ,,,
period1,sc01,t2246, 9.153546905 , 8.38029126213592 ,,,
period1,sc01,t2247, 8.73362318 , 10.5717475728155 ,,,
period1,sc01,t2248, 7.95879956 , 11.3631067961165 ,,,
period1,sc01,t2249, 6.6453430875 , 11.4645631067961 ,,,
period1,sc01,t2250, 4.5785071675 , 11.4645631067961 ,,,
period1,sc01,t2251, 2.03698172575 , 11.3833980582524 ,,,
period1,sc01,t2252, 0.185923919925 , 12.3776699029126 ,,,
period1,sc01,t2253, 1.00702433333333E-05 , 13.7168932038835 ,,,
period1,sc01,t2254, 3.71963916666667E-06 , 14.5691262135922 ,,,
period1,sc01,t2255, 0.0000046268675 , 14.7923300970874 ,,,
period1,sc01,t2256, 0.000004173255 , 14.5488349514563 ,,,
period1,sc01,t2257, 4.53614666666667E-06 , 13.3516504854369 ,,,
period1,sc01,t2258, 0.0000046268675 , 12.9255339805825 ,,,
period1,sc01,t2259, 4.26397666666667E-06 , 13.1081553398058 ,,,
period1,sc01,t2260, 1.00702433333333E-05 , 14.3865048543689 ,,,
period1,sc01,t2261, 2.54024158333333E-05 , 15.3807766990291 ,,,
period1,sc01,t2262, 1.00339548333333E-04 , 16.0909708737864 ,,,
period1,sc01,t2263, 0.0262071294 , 16.456213592233 ,,,
period1,sc01,t2264, 0.8899700555 , 16.8417475728155 ,,,
period1,sc01,t2265, 3.697153975 , 17.6128155339806 ,,,
period1,sc01,t2266, 6.2050829075 , 17.3896116504854 ,,,
period1,sc01,t2267, 8.1676781925 , 17.3693203883495 ,,,
period1,sc01,t2268, 9.238229495 , 17.3693203883495 ,,,
period1,sc01,t2269, 9.71786977 , 17.2069902912621 ,,,
period1,sc01,t2270, 9.76689825 , 17.3490291262136 ,,,
period1,sc01,t2271, 9.3193385075 , 17.6939805825243 ,,,
period1,sc01,t2272, 8.3126679325 , 18.0795145631068 ,,,
period1,sc01,t2273, 6.682962255 , 18.2621359223301 ,,,
period1,sc01,t2274, 4.5180639325 , 18.0592233009709 ,,,
period1,sc01,t2275, 1.829104675 , 17.511359223301 ,,,
period1,sc01,t2276, 0.146764279425 , 17.1258252427184 ,,,
period1,sc01,t2277, 0.000012247595 , 16.8823300970874 ,,,
period1,sc01,t2278, 0.0000047175925 , 16.6591262135922 ,,,
period1,sc01,t2279, 4.26397666666667E-06 , 16.1721359223301 ,,,
period1,sc01,t2280, 0.000003901085 , 15.2996116504854 ,,,
period1,sc01,t2281, 0.0000046268675 , 14.3053398058252 ,,,
period1,sc01,t2282, 0.000003901085 , 13.3516504854369 ,,,
period1,sc01,t2283, 3.99180916666667E-06 , 12.1950485436893 ,,,
period1,sc01,t2284, 0.0000075300025 , 11.2819417475728 ,,,
period1,sc01,t2285, 0.0000221363925 , 10.5717475728155 ,,,
period1,sc01,t2286, 0.000086912555 , 10.6123300970874 ,,,
period1,sc01,t2287, 0.020595009675 , 10.7543689320388 ,,,
period1,sc01,t2288, 0.4931316805 , 10.5717475728155 ,,,
period1,sc01,t2289, 2.05436786675 , 12.012427184466 ,,,
period1,sc01,t2290, 3.954266355 , 13.9806796116505 ,,,
period1,sc01,t2291, 5.210074765 , 15.7663106796117 ,,,
period1,sc01,t2292, 6.1220387775 , 16.9026213592233 ,,,
period1,sc01,t2293, 6.626209625 , 17.6128155339806 ,,,
period1,sc01,t2294, 6.86333121 , 18.2215533980583 ,,,
period1,sc01,t2295, 6.7792746125 , 18.7694174757282 ,,,
period1,sc01,t2296, 6.222379235 , 18.9723300970874 ,,,
period1,sc01,t2297, 5.16372987 , 18.8911650485437 ,,,
period1,sc01,t2298, 3.45394942 , 18.3230097087379 ,,,
period1,sc01,t2299, 1.3819858435 , 17.3287378640777 ,,,
period1,sc01,t2300, 0.10978198905 , 16.7808737864078 ,,,
period1,sc01,t2301, 9.79807583333334E-06 , 16.4156310679612 ,,,
period1,sc01,t2302, 5.35265333333333E-06 , 15.664854368932 ,,,
period1,sc01,t2303, 0.0000046268675 , 14.4067961165049 ,,,
period1,sc01,t2304, 0.0000044454225 , 13.7371844660194 ,,,
period1,sc01,t2305, 3.99180916666667E-06 , 13.2096116504854 ,,,
period1,sc01,t2306, 3.81036333333333E-06 , 12.4588349514563 ,,,
period1,sc01,t2307, 5.17120583333333E-06 , 11.8298058252427 ,,,
period1,sc01,t2308, 6.07843583333333E-06 , 11.505145631068 ,,,
period1,sc01,t2309, 1.91425366666667E-05 , 11.6471844660194 ,,,
period1,sc01,t2310, 8.61867716666667E-05 , 11.0384466019417 ,,,
period1,sc01,t2311, 0.0262561198 , 10.0035922330097 ,,,
period1,sc01,t2312, 0.782525996 , 8.84699029126214 ,,,
period1,sc01,t2313, 3.291785835 , 10.0847572815534 ,,,
period1,sc01,t2314, 5.5649991525 , 11.7283495145631 ,,,
period1,sc01,t2315, 6.9592353125 , 12.9255339805825 ,,,
period1,sc01,t2316, 7.72273399 , 13.9603883495146 ,,,
period1,sc01,t2317, 7.9321977825 , 14.8126213592233 ,,,
period1,sc01,t2318, 7.856749885 , 15.4822330097087 ,,,
period1,sc01,t2319, 7.417311655 , 16.0098058252427 ,,,
period1,sc01,t2320, 6.496249045 , 16.2533009708738 ,,,
period1,sc01,t2321, 5.40469992 , 16.1721359223301 ,,,
period1,sc01,t2322, 3.758138825 , 15.1372815533981 ,,,
period1,sc01,t2323, 1.679428189 , 12.1950485436893 ,,,
period1,sc01,t2324, 0.1691991499 , 11.0993203883495 ,,,
period1,sc01,t2325, 1.06145816666667E-05 , 10.6732038834951 ,,,
period1,sc01,t2326, 0.0000046268675 , 10.1659223300971 ,,,
period1,sc01,t2327, 5.62482166666667E-06 , 9.51660194174757 ,,,
period1,sc01,t2328, 5.80626666666667E-06 , 9.00932038834951 ,,,
period1,sc01,t2329, 4.53614666666667E-06 , 8.31941747572816 ,,,
period1,sc01,t2330, 0.000004173255 , 8.31941747572816 ,,,
period1,sc01,t2331, 4.08253166666667E-06 , 8.38029126213592 ,,,
period1,sc01,t2332, 5.26192916666667E-06 , 8.23825242718446 ,,,
period1,sc01,t2333, 1.80538608333333E-05 , 8.25854368932039 ,,,
period1,sc01,t2334, 9.29909916666667E-05 , 8.76582524271845 ,,,
period1,sc01,t2335, 0.0331800929 , 8.96873786407767 ,,,
period1,sc01,t2336, 0.8557883815 , 9.13106796116505 ,,,
period1,sc01,t2337, 3.0316768775 , 11.0587378640777 ,,,
period1,sc01,t2338, 4.985007535 , 12.1950485436893 ,,,
period1,sc01,t2339, 6.4326622575 , 13.1487378640777 ,,,
period1,sc01,t2340, 7.3046038525 , 14.0415533980582 ,,,
period1,sc01,t2341, 7.43532923 , 14.6908737864078 ,,,
period1,sc01,t2342, 7.1987547 , 15.1372815533981 ,,,
period1,sc01,t2343, 6.7133961625 , 15.2184466019417 ,,,
period1,sc01,t2344, 5.89094301 , 14.9749514563107 ,,,
period1,sc01,t2345, 4.59410788 , 14.102427184466 ,,,
period1,sc01,t2346, 2.8944004 , 12.5197087378641 ,,,
period1,sc01,t2347, 1.026887269 , 10.4905825242718 ,,,
period1,sc01,t2348, 0.065091879475 , 10.5311650485437 ,,,
period1,sc01,t2349, 9.88879833333333E-06 , 11.3022330097087 ,,,
period1,sc01,t2350, 0.0000064413275 , 11.5660194174757 ,,,
period1,sc01,t2351, 4.89903833333333E-06 , 11.3833980582524 ,,,
period1,sc01,t2352, 5.08048333333333E-06 , 10.7949514563107 ,,,
period1,sc01,t2353, 4.08253166666667E-06 , 9.7195145631068 ,,,
period1,sc01,t2354, 0.0000046268675 , 8.42087378640777 ,,,
period1,sc01,t2355, 3.81036333333333E-06 , 7.0004854368932 ,,,
period1,sc01,t2356, 0.0000043547 , 5.78300970873786 ,,,
period1,sc01,t2357, 0.000013517715 , 4.80902912621359 ,,,
period1,sc01,t2358, 0.000079564 , 4.60611650485437 ,,,
period1,sc01,t2359, 0.031612400925 , 4.68728155339806 ,,,
period1,sc01,t2360, 0.45619565875 , 4.89019417475728 ,,,
period1,sc01,t2361, 1.4907635305 , 7.58893203883495 ,,,
period1,sc01,t2362, 2.4643302185 , 8.46145631067961 ,,,
period1,sc01,t2363, 3.406281785 , 9.33398058252427 ,,,
period1,sc01,t2364, 4.1753898625 , 10.7746601941748 ,,,
period1,sc01,t2365, 4.7440592575 , 12.276213592233 ,,,
period1,sc01,t2366, 4.831531575 , 13.4733980582524 ,,,
period1,sc01,t2367, 4.81106176 , 14.3459223300971 ,,,
period1,sc01,t2368, 4.1522146925 , 14.7517475728155 ,,,
period1,sc01,t2369, 3.2405609525 , 14.63 ,,,
period1,sc01,t2370, 2.134344655 , 14.0415533980582 ,,,
period1,sc01,t2371, 0.885427559 , 12.6008737864078 ,,,
period1,sc01,t2372, 0.074639559375 , 11.9109708737864 ,,,
period1,sc01,t2373, 0.00001333627 , 11.1804854368932 ,,,
period1,sc01,t2374, 6.71349583333333E-06 , 11.2819417475728 ,,,
period1,sc01,t2375, 5.62482166666667E-06 , 12.4385436893204 ,,,
period1,sc01,t2376, 0.0000044454225 , 13.2907766990291 ,,,
period1,sc01,t2377, 3.81036333333333E-06 , 12.4385436893204 ,,,
period1,sc01,t2378, 3.71963916666667E-06 , 11.4645631067961 ,,,
period1,sc01,t2379, 0.000006350605 , 10.713786407767 ,,,
period1,sc01,t2380, 0.0000092537375 , 10.2673786407767 ,,,
period1,sc01,t2381, 1.96868741666667E-05 , 9.80067961165049 ,,,
period1,sc01,t2382, 9.52590641666667E-05 , 9.25281553398058 ,,,
period1,sc01,t2383, 0.0272549791 , 8.15708737864078 ,,,
period1,sc01,t2384, 0.57120056625 , 8.25854368932039 ,,,
period1,sc01,t2385, 2.4004467685 , 10.0847572815534 ,,,
period1,sc01,t2386, 4.44487775 , 10.4094174757282 ,,,
period1,sc01,t2387, 6.0898629875 , 9.94271844660194 ,,,
period1,sc01,t2388, 7.192641795 , 9.7195145631068 ,,,
period1,sc01,t2389, 7.714473665 , 10.1659223300971 ,,,
period1,sc01,t2390, 7.702245125 , 11.0790291262136 ,,,
period1,sc01,t2391, 7.285364245 , 12.2153398058252 ,,,
period1,sc01,t2392, 6.51329497 , 13.2299029126214 ,,,
period1,sc01,t2393, 5.11236074 , 13.7574757281553 ,,,
period1,sc01,t2394, 3.2554975725 , 13.5139805825243 ,,,
period1,sc01,t2395, 1.3000113365 , 12.276213592233 ,,,
period1,sc01,t2396, 0.127957418525 , 11.6471844660194 ,,,
period1,sc01,t2397, 1.01609666666667E-05 , 11.1196116504854 ,,,
period1,sc01,t2398, 3.81036333333333E-06 , 11.5863106796116 ,,,
period1,sc01,t2399, 0.000003901085 , 11.8298058252427 ,,,
period1,sc01,t2400, 4.53614666666667E-06 , 11.484854368932 ,,,
period1,sc01,t2401, 0.000003901085 , 10.5311650485437 ,,,
period1,sc01,t2402, 3.44747166666667E-06 , 9.45572815533981 ,,,
period1,sc01,t2403, 4.26397666666667E-06 , 8.25854368932039 ,,,
period1,sc01,t2404, 0.0000046268675 , 7.08165048543689 ,,,
period1,sc01,t2405, 0.00001397133 , 5.96563106796117 ,,,
period1,sc01,t2406, 8.15599041666667E-05 , 5.13368932038835 ,,,
period1,sc01,t2407, 0.0253144159 , 4.26116504854369 ,,,
period1,sc01,t2408, 0.5139852505 , 2.6378640776699 ,,,
period1,sc01,t2409, 2.071236886 , 2.71902912621359 ,,,
period1,sc01,t2410, 3.7800293625 , 3.61184466019417 ,,,
period1,sc01,t2411, 4.89497411 , 3.93650485436893 ,,,
period1,sc01,t2412, 5.47365115 , 4.22058252427184 ,,,
period1,sc01,t2413, 5.8063012525 , 4.46407766990291 ,,,
period1,sc01,t2414, 6.0853749275 , 4.68728155339806 ,,,
period1,sc01,t2415, 5.94937492 , 5.17427184466019 ,,,
period1,sc01,t2416, 5.353142995 , 5.86417475728155 ,,,
period1,sc01,t2417, 4.054563265 , 6.10766990291262 ,,,
period1,sc01,t2418, 2.8592117 , 6.35116504854369 ,,,
period1,sc01,t2419, 1.4211781445 , 7.36572815533981 ,,,
period1,sc01,t2420, 0.1904337562 , 7.95417475728155 ,,,
period1,sc01,t2421, 1.04331358333333E-05 , 6.83815533980583 ,,,
period1,sc01,t2422, 4.26397666666667E-06 , 4.74815533980583 ,,,
period1,sc01,t2423, 0.0000047175925 , 2.73932038834951 ,,,
period1,sc01,t2424, 0.0000027216875 , 1.37980582524272 ,,,
period1,sc01,t2425, 2.99385666666667E-06 , 0.710194174757282 ,,,
period1,sc01,t2426, 0.000003901085 , 0.507281553398058 ,,,
period1,sc01,t2427, 4.89903833333333E-06 , 0.750776699029126 ,,,
period1,sc01,t2428, 4.26397666666667E-06 , 1.23776699029126 ,,,
period1,sc01,t2429, 0.00001460639 , 1.56242718446602 ,,,
period1,sc01,t2430, 8.50073741666667E-05 , 1.52184466019417 ,,,
period1,sc01,t2431, 0.0341925607 , 1.3595145631068 ,,,
period1,sc01,t2432, 0.89285776575 , 0.913106796116505 ,,,
period1,sc01,t2433, 3.3124815425 , 0.426116504854369 ,,,
period1,sc01,t2434, 5.551916 , 0.324660194174757 ,,,
period1,sc01,t2435, 7.2958536275 , 0.60873786407767 ,,,
period1,sc01,t2436, 8.4051917 , 1.01456310679612 ,,,
period1,sc01,t2437, 8.6806482525 , 1.37980582524272 ,,,
period1,sc01,t2438, 8.5244451625 , 2.00883495145631 ,,,
period1,sc01,t2439, 7.8954168975 , 2.92194174757282 ,,,
period1,sc01,t2440, 7.0935914175 , 3.91621359223301 ,,,
period1,sc01,t2441, 5.888498935 , 4.74815533980583 ,,,
period1,sc01,t2442, 4.0841371225 , 5.60038834951456 ,,,
period1,sc01,t2443, 1.9200008735 , 7.71067961165049 ,,,
period1,sc01,t2444, 0.230069691975 , 9.11077669902913 ,,,
period1,sc01,t2445, 1.01609666666667E-05 , 8.15708737864078 ,,,
period1,sc01,t2446, 0.0000046268675 , 6.65553398058253 ,,,
period1,sc01,t2447, 3.81036333333333E-06 , 4.7278640776699 ,,,
period1,sc01,t2448, 3.81036333333333E-06 , 2.94223300970874 ,,,
period1,sc01,t2449, 3.17530166666667E-06 , 2.17116504854369 ,,,
period1,sc01,t2450, 4.26397666666667E-06 , 1.62330097087379 ,,,
period1,sc01,t2451, 4.53614666666667E-06 , 1.48126213592233 ,,,
period1,sc01,t2452, 8.61867666666667E-06 , 1.70446601941748 ,,,
period1,sc01,t2453, 2.07755483333333E-05 , 1.74504854368932 ,,,
period1,sc01,t2454, 9.27188216666667E-05 , 1.80592233009709 ,,,
period1,sc01,t2455, 0.045501172425 , 1.66388349514563 ,,,
period1,sc01,t2456, 1.0359151065 , 0.87252427184466 ,,,
period1,sc01,t2457, 3.5429622125 , 0.223203883495146 ,,,
period1,sc01,t2458, 5.8490889025 , 0.162330097087379 ,,,
period1,sc01,t2459, 7.53587109 , 0.426116504854369 ,,,
period1,sc01,t2460, 8.4697201875 , 0.87252427184466 ,,,
period1,sc01,t2461, 8.90769415 , 1.48126213592233 ,,,
period1,sc01,t2462, 8.8139075175 , 2.09 ,,,
period1,sc01,t2463, 8.4862734925 , 2.71902912621359 ,,,
period1,sc01,t2464, 7.802767935 , 3.36834951456311 ,,,
period1,sc01,t2465, 6.6462793475 , 4.03796116504854 ,,,
period1,sc01,t2466, 4.739946785 , 4.80902912621359 ,,,
period1,sc01,t2467, 2.19035698525 , 5.80330097087379 ,,,
period1,sc01,t2468, 0.254537663 , 5.9047572815534 ,,,
period1,sc01,t2469, 1.23383166666667E-05 , 4.78873786407767 ,,,
period1,sc01,t2470, 5.17120583333333E-06 , 3.91621359223301 ,,,
period1,sc01,t2471, 3.44747166666667E-06 , 3.53067961165049 ,,,
period1,sc01,t2472, 0.00000217735 , 3.16543689320388 ,,,
period1,sc01,t2473, 0.000004808315 , 2.71902912621359 ,,,
period1,sc01,t2474, 3.81036333333333E-06 , 2.29291262135922 ,,,
period1,sc01,t2475, 5.08048333333333E-06 , 2.04941747572816 ,,,
period1,sc01,t2476, 8.52795416666667E-06 , 1.76533980582524 ,,,
period1,sc01,t2477, 1.76909691666667E-05 , 1.50155339805825 ,,,
period1,sc01,t2478, 8.97249658333333E-05 , 1.33922330097087 ,,,
period1,sc01,t2479, 0.05433577025 , 1.27834951456311 ,,,
period1,sc01,t2480, 1.039777182 , 0.852233009708738 ,,,
period1,sc01,t2481, 3.129962455 , 0.669611650485437 ,,,
period1,sc01,t2482, 5.0454262775 , 0.426116504854369 ,,,
period1,sc01,t2483, 6.5631345175 , 0.202912621359223 ,,,
period1,sc01,t2484, 7.5683843675 , 0.101456310679612 ,,,
period1,sc01,t2485, 7.69210956 , 0.060873786407767 ,,,
period1,sc01,t2486, 7.39481963 , 2.02912621359223E-02 ,,,
period1,sc01,t2487, 6.8677512275 , 2.02912621359223E-02 ,,,
period1,sc01,t2488, 5.9706068025 , 0.060873786407767 ,,,
period1,sc01,t2489, 4.8587783875 , 0.121747572815534 ,,,
period1,sc01,t2490, 3.2297340775 , 0.304368932038835 ,,,
period1,sc01,t2491, 1.42143398275 , 0.689902912621359 ,,,
period1,sc01,t2492, 0.17404919715 , 0.507281553398058 ,,,
period1,sc01,t2493, 7.98361666666667E-06 , 0.223203883495146 ,,,
period1,sc01,t2494, 4.08253166666667E-06 , 0.547864077669903 ,,,
period1,sc01,t2495, 0.000003901085 , 1.37980582524272 ,,,
period1,sc01,t2496, 0.00000281241 , 2.31320388349515 ,,,
period1,sc01,t2497, 5.08048333333333E-06 , 3.38864077669903 ,,,
period1,sc01,t2498, 3.53819333333333E-06 , 4.89019417475728 ,,,
period1,sc01,t2499, 4.53614666666667E-06 , 6.35116504854369 ,,,
period1,sc01,t2500, 3.62891666666667E-06 , 6.41203883495146 ,,,
period1,sc01,t2501, 1.10681966666667E-05 , 4.68728155339806 ,,,
period1,sc01,t2502, 7.90196616666667E-05 , 3.2668932038835 ,,,
period1,sc01,t2503, 0.033487643625 , 2.41466019417476 ,,,
period1,sc01,t2504, 0.35001990575 , 1.1768932038835 ,,,
period1,sc01,t2505, 1.2997963235 , 0.892815533980582 ,,,
period1,sc01,t2506, 2.543433345 , 2.67844660194175 ,,,
period1,sc01,t2507, 3.462824845 , 4.68728155339806 ,,,
period1,sc01,t2508, 3.8512042125 , 6.83815533980583 ,,,
period1,sc01,t2509, 4.130735135 , 9.57747572815534 ,,,
period1,sc01,t2510, 4.7636227475 , 12.1544660194175 ,,,
period1,sc01,t2511, 4.824376255 , 13.858932038835 ,,,
period1,sc01,t2512, 4.2222682075 , 14.7111650485437 ,,,
period1,sc01,t2513, 3.202568915 , 14.7517475728155 ,,,
period1,sc01,t2514, 1.934994651 , 14.1430097087379 ,,,
period1,sc01,t2515, 0.9317887845 , 11.9921359223301 ,,,
period1,sc01,t2516, 0.1350474145 , 9.51660194174757 ,,,
period1,sc01,t2517, 1.01609666666667E-05 , 7.4468932038835 ,,,
period1,sc01,t2518, 0.0000044454225 , 6.69611650485437 ,,,
period1,sc01,t2519, 3.71963916666667E-06 , 6.65553398058253 ,,,
period1,sc01,t2520, 3.62891666666667E-06 , 6.02650485436893 ,,,
period1,sc01,t2521, 3.53819333333333E-06 , 4.68728155339806 ,,,
period1,sc01,t2522, 0.000004173255 , 3.24660194174757 ,,,
period1,sc01,t2523, 3.35674833333333E-06 , 2.2726213592233 ,,,
period1,sc01,t2524, 0.0000046268675 , 1.7247572815534 ,,,
period1,sc01,t2525, 1.61486808333333E-05 , 1.21747572815534 ,,,
period1,sc01,t2526, 8.67311091666667E-05 , 0.87252427184466 ,,,
period1,sc01,t2527, 0.031087115225 , 0.831941747572816 ,,,
period1,sc01,t2528, 0.55643268975 , 0.486990291262136 ,,,
period1,sc01,t2529, 2.06608473125 , 0.182621359223301 ,,,
period1,sc01,t2530, 3.629541815 , 0.142038834951456 ,,,
period1,sc01,t2531, 4.7765725375 , 0.304368932038835 ,,,
period1,sc01,t2532, 5.4682730975 , 0.811650485436893 ,,,
period1,sc01,t2533, 5.7246206825 , 1.70446601941748 ,,,
period1,sc01,t2534, 5.9885726675 , 2.55669902912621 ,,,
period1,sc01,t2535, 5.8956188675 , 3.14514563106796 ,,,
period1,sc01,t2536, 5.4224017775 , 3.59155339805825 ,,,
period1,sc01,t2537, 4.58200998 , 4.13941747572815 ,,,
period1,sc01,t2538, 3.303584345 , 5.13368932038835 ,,,
period1,sc01,t2539, 1.55673451475 , 6.02650485436893 ,,,
period1,sc01,t2540, 0.189543764375 , 7.36572815533981 ,,,
period1,sc01,t2541, 1.10681966666667E-05 , 8.01504854368932 ,,,
period1,sc01,t2542, 4.89903833333333E-06 , 8.68466019417476 ,,,
period1,sc01,t2543, 0.0000044454225 , 10.4297087378641 ,,,
period1,sc01,t2544, 3.81036333333333E-06 , 13.5545631067961 ,,,
period1,sc01,t2545, 0.000003901085 , 16.4765048543689 ,,,
period1,sc01,t2546, 3.53819333333333E-06 , 17.9983495145631 ,,,
period1,sc01,t2547, 4.53614666666667E-06 , 18.3027184466019 ,,,
period1,sc01,t2548, 8.43723166666667E-06 , 18.2012621359223 ,,,
period1,sc01,t2549, 2.52209708333333E-05 , 18.1200970873786 ,,,
period1,sc01,t2550, 9.68013533333333E-05 , 17.9374757281553 ,,,
period1,sc01,t2551, 0.055424445275 , 17.2272815533981 ,,,
period1,sc01,t2552, 0.9815684505 , 17.4099029126214 ,,,
period1,sc01,t2553, 3.2645499075 , 18.038932038835 ,,,
period1,sc01,t2554, 5.382063645 , 18.1809708737864 ,,,
period1,sc01,t2555, 6.90975231 , 17.5925242718447 ,,,
period1,sc01,t2556, 7.892861235 , 16.2330097087379 ,,,
period1,sc01,t2557, 8.2277022875 , 14.0009708737864 ,,,
period1,sc01,t2558, 8.1168044075 , 11.2819417475728 ,,,
period1,sc01,t2559, 7.853181755 , 8.11650485436893 ,,,
period1,sc01,t2560, 7.28289023 , 6.18883495145631 ,,,
period1,sc01,t2561, 6.07223734 , 5.05252427184466 ,,,
period1,sc01,t2562, 4.130933815 , 4.11912621359223 ,,,
period1,sc01,t2563, 1.93402845175 , 4.46407766990291 ,,,
period1,sc01,t2564, 0.258824321 , 5.0931067961165 ,,,
period1,sc01,t2565, 0.0000112496425 , 4.74815533980583 ,,,
period1,sc01,t2566, 0.0000043547 , 4.30174757281553 ,,,
period1,sc01,t2567, 3.35674833333333E-06 , 3.73359223300971 ,,,
period1,sc01,t2568, 0.000003901085 , 3.16543689320388 ,,,
period1,sc01,t2569, 3.71963916666667E-06 , 2.8204854368932 ,,,
period1,sc01,t2570, 0.0000043547 , 2.55669902912621 ,,,
period1,sc01,t2571, 2.90313416666667E-06 , 2.15087378640777 ,,,
period1,sc01,t2572, 6.71349583333333E-06 , 2.00883495145631 ,,,
period1,sc01,t2573, 0.0000227714525 , 1.92766990291262 ,,,
period1,sc01,t2574, 9.70735233333333E-05 , 2.09 ,,,
period1,sc01,t2575, 0.0598335791 , 2.31320388349515 ,,,
period1,sc01,t2576, 1.16399227925 , 2.21174757281553 ,,,
period1,sc01,t2577, 3.835176195 , 2.2726213592233 ,,,
period1,sc01,t2578, 6.1487467 , 2.21174757281553 ,,,
period1,sc01,t2579, 7.4631557625 , 1.96825242718447 ,,,
period1,sc01,t2580, 8.1954639025 , 2.09 ,,,
period1,sc01,t2581, 8.5715058575 , 2.51611650485437 ,,,
period1,sc01,t2582, 8.4293602825 , 3.0031067961165 ,,,
period1,sc01,t2583, 8.1348519175 , 3.38864077669903 ,,,
period1,sc01,t2584, 7.1453062 , 3.59155339805825 ,,,
period1,sc01,t2585, 5.5620787825 , 3.59155339805825 ,,,
period1,sc01,t2586, 4.0567569425 , 3.36834951456311 ,,,
period1,sc01,t2587, 2.062677178 , 3.0031067961165 ,,,
period1,sc01,t2588, 0.3231677365 , 2.71902912621359 ,,,
period1,sc01,t2589, 2.91220566666667E-05 , 2.31320388349515 ,,,
period1,sc01,t2590, 0.00001551362 , 2.4552427184466 ,,,
period1,sc01,t2591, 0.0000043547 , 2.69873786407767 ,,,
period1,sc01,t2592, 3.71963916666667E-06 , 2.6378640776699 ,,,
period1,sc01,t2593, 3.08457916666667E-06 , 2.29291262135922 ,,,
period1,sc01,t2594, 0.0000044454225 , 1.94796116504854 ,,,
period1,sc01,t2595, 0.0000046268675 , 1.68417475728155 ,,,
period1,sc01,t2596, 0.000009163015 , 1.09572815533981 ,,,
period1,sc01,t2597, 0.000024404465 , 0.547864077669903 ,,,
period1,sc01,t2598, 0.0000979807525 , 0.304368932038835 ,,,
period1,sc01,t2599, 0.08459004905 , 0.182621359223301 ,,,
period1,sc01,t2600, 1.4046765525 , 0.162330097087379 ,,,
period1,sc01,t2601, 3.966715355 , 0.142038834951456 ,,,
period1,sc01,t2602, 6.06554743 , 0.142038834951456 ,,,
period1,sc01,t2603, 7.35759783 , 0.223203883495146 ,,,
period1,sc01,t2604, 8.538630595 , 0.385533980582524 ,,,
period1,sc01,t2605, 9.097839405 , 0.507281553398058 ,,,
period1,sc01,t2606, 8.9275053125 , 0.486990291262136 ,,,
period1,sc01,t2607, 8.5756292175 , 0.527572815533981 ,,,
period1,sc01,t2608, 7.927293305 , 0.771067961165049 ,,,
period1,sc01,t2609, 6.48528064 , 1.13631067961165 ,,,
period1,sc01,t2610, 4.79451118 , 1.5421359223301 ,,,
period1,sc01,t2611, 2.5896829825 , 2.04941747572816 ,,,
period1,sc01,t2612, 0.44479178825 , 2.33349514563107 ,,,
period1,sc01,t2613, 1.92332583333333E-05 , 2.59728155339806 ,,,
period1,sc01,t2614, 5.35265333333333E-06 , 3.40893203883495 ,,,
